"";"";"Acalypha";"Acnistus";"Alchornea";"Alnus";"Alternanthera";"Amaranthus";"Ambrosia";"Anemia";"Bursera";"Cactaceae";"Cecropia";"cf..Rhizophora";"Chamaesyce";"Conyza";"Croton";"Cryptocarpus";"Cuphea";"Cyathea";"Cyperaceae";"Fabaceae.undiff.";"Hedyosmum";"Hippomane";"Lycianthes";"Lycopodium";"Miconia";"Myrica";"Myrsine";"Myrtaceae";"Phyllanthus";"Pilea";"Plumbago";"Poaceae";"Podocarpus";"Polygonum";"Polypodium";"Scalesia.undiff.";"Scoparia";"Senna.obtusifolia";"Senna.undiff.";"Stachytarpheta";"Tournefortia.rufo.sericea";"Unknown..monolete.";"Utricularia";"Zanthoxylum";"Asteraceae.undiff.";"Ceiba";"Lantana";"Acanthaceae";"Lamiaceae.undiff.";"Platymiscium";"Apocynaceae";"cf..Cedrela";"Dodonaea.viscosa";"Sapindaceae.undiff.";"Rhynchosia";"Darwiniothamnus";"Cardiospermum";"Euphorbia";"Crotalaria";"Chiococca";"Solanum";"Portulaca";"Ipomoea";"Ilex";"Polygalaceae";"Cissus";"cf..Hippomane";"Scalesia.cf..S..affinis";"cf..Vitex";"Quercus";"cf..Melia";"Ericaceae";"Weinmannia";"cf..Gnaphalium";"Unknown.undiff.";"Scutia";"Piper";"Melia";"Meliaceae.undiff.";"Codia";"Aegiphila";"Pteridium";"cf..Gossypium";"Ochroma"
"223";1191;0,0899908168200184;0;0,00183654699632691;0,00826446298347107;0,0725436178549128;0;0,00642791598714417;0;0;0;0;0;0,00183654699632691;0,000918273998163452;0,010101009979798;0,00275482099449036;0;0,212121211575758;0,048668502902663;0,000918273998163452;0,000918273998163452;0,00183654699632691;0,00459136799081726;0;0,00367309499265381;0;0;0,00459136799081726;0,000918273998163452;0,00459136799081726;0;0,0229568409540863;0;0;0,000918273998163452;0,000918273998163452;0;0,000918273998163452;0,000918273998163452;0;0,00459136799081726;0,401285582197429;0,00183654699632691;0;0,00734618898530762;0,000918273998163452;0,000918273998163452;0;0;0;0;0;0;0;0;0;0;0;0;0,00183654699632691;0,000918273998163452;0;0;0;0;0;0;0;0,000918273998163452;0;0;0;0;0,00367309499265381;0;0;0;0;0;0;0;0,0716253438567493;0;0
"224";1211;0,080542986080543;0;0,00180995500180995;0,0135746610135747;0,077828054077828;0,000904977000904977;0,00452488700452489;0;0,00723981900723982;0;0;0;0;0,00452488700452489;0,00542986400542986;0;0;0,236199095236199;0,041628959041629;0;0,00180995500180995;0;0,00271493200271493;0;0,00361991000361991;0,000904977000904977;0,00180995500180995;0,00271493200271493;0,00180995500180995;0,0135746610135747;0;0,0289592760289593;0,000904977000904977;0,000904977000904977;0,00271493200271493;0,00452488700452489;0,000904977000904977;0,000904977000904977;0,00180995500180995;0;0,0108597290108597;0,377375566377376;0;0;0,00633484200633484;0,00542986400542986;0;0;0;0;0;0;0;0;0;0;0,000904977000904977;0;0;0,000904977000904977;0,000904977000904977;0;0;0;0;0;0;0;0,00180995500180995;0;0;0;0;0;0;0;0;0;0;0;0;0,0506787330506787;0;0
"225";1225;0,116302186883698;0;0,000994035999005964;0,00695824999304175;0,0765407549234592;0;0,00198807199801193;0;0,00298210699701789;0;0;0;0;0,00198807199801193;0,00397614299602386;0,000994035999005964;0;0,157057653842942;0,055666003944334;0;0,000994035999005964;0,000994035999005964;0,00298210699701789;0;0,00795228599204771;0,000994035999005964;0,000994035999005964;0,00298210699701789;0,00298210699701789;0,00994035799005964;0;0,0367793239632207;0;0;0;0,00198807199801193;0,000994035999005964;0,000994035999005964;0,000994035999005964;0;0,0129224649870775;0,397614313602386;0;0;0,00596421499403578;0,00298210699701789;0,000994035999005964;0;0;0;0,000994035999005964;0;0;0;0;0;0,000994035999005964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00795228599204771;0;0;0;0;0;0;0;0,0715705769284294;0;0
"226";1236,5;0,10584344;0;0,001102536;0,012127894;0,083792723;0;0,005512679;0;0,003307607;0;0;0;0;0,004410143;0,005512679;0,001102536;0;0,178610805;0,049614112;0,001102536;0,002205072;0,001102536;0,005512679;0;0,003307607;0,001102536;0;0,004410143;0,001102536;0,012127894;0;0,036383682;0;0,001102536;0;0,007717751;0,002205072;0;0,002205072;0,001102536;0,012127894;0,382579934;0;0;0,004410143;0,004410143;0;0;0;0,001102536;0;0;0;0;0;0;0;0;0;0,001102536;0,001102536;0;0;0;0;0;0;0;0;0;0;0;0,001102536;0,002205072;0;0,001102536;0;0;0;0;0;0,055126792;0;0
"227";1250;0,129411764741176;0;0;0,0129411759741176;0,0929411758141176;0;0,00705882398588235;0;0,00470588199058824;0;0;0;0,00117647099764706;0,00235294099529412;0,00352941199294118;0;0,00117647099764706;0,104705881790588;0,0529411758941176;0;0,00352941199294118;0,00235294099529412;0,00235294099529412;0;0,00588235298823529;0;0,00352941199294118;0,00352941199294118;0;0,0152941179694118;0;0,0258823529482353;0;0,00117647099764706;0,00352941199294118;0,00117647099764706;0,00352941199294118;0,00117647099764706;0,00235294099529412;0;0,0117647059764706;0,417647058164706;0;0;0,0141176469717647;0;0;0;0;0;0,00235294099529412;0;0;0;0;0;0;0;0;0,00117647099764706;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00823529398352941;0;0;0;0;0;0;0;0,0564705878870588;0;0
"228";1263;0,114649682343949;0;0,00212314200636943;0,00636942701910828;0,0912951172738853;0;0,00743099802229299;0,00106157100318471;0;0,00106157100318471;0;0;0;0,00636942701910828;0,00318471300955414;0;0;0,168789809506369;0,0647558391942675;0,00212314200636943;0,00106157100318471;0,00106157100318471;0,00212314200636943;0;0,00636942701910828;0;0,00106157100318471;0,00106157100318471;0;0,0191082800573248;0;0,0276008490828025;0;0,00106157100318471;0,00106157100318471;0,00318471300955414;0;0,00212314200636943;0,00318471300955414;0;0,00636942701910828;0,390658175171975;0;0;0,00318471300955414;0;0,00106157100318471;0;0;0;0;0;0;0;0;0;0;0;0;0,00106157100318471;0,00106157100318471;0;0;0;0;0;0;0;0;0;0;0;0;0,00318471300955414;0;0;0;0;0;0;0;0,0541401271624204;0;0
"229";1276;0,09908999039636;0;0;0,00404448901617796;0,0728008092912032;0;0,0111223460444894;0;0,00303336701213347;0,00101112200404449;0;0;0,00101112200404449;0,00404448901617796;0,00202224500808898;0,00101112200404449;0;0,223458038893832;0,0323559151294237;0,00101112200404449;0,00202224500808898;0,00101112200404449;0,00404448901617796;0;0,00606673402426694;0,00202224500808898;0,00202224500808898;0,00404448901617796;0,00202224500808898;0,0121334680485339;0;0,0252780591011122;0,00101112200404449;0,00202224500808898;0;0;0;0,00303336701213347;0,00101112200404449;0;0,00707785602831142;0,407482306629929;0;0;0,00505561202022245;0,00303336701213347;0;0;0;0;0;0;0;0;0;0;0,00101112200404449;0;0;0,00101112200404449;0,00101112200404449;0;0;0;0;0;0;0;0;0;0;0;0;0,00101112200404449;0;0;0;0;0;0;0,00101112200404449;0,0485338731941355;0;0
"230";1288;0,121577217756846;0;0,00219058099561884;0,00876232198247536;0,0876232198247536;0;0,00985761198028478;0;0,00657174198685652;0;0;0;0,00109528999780942;0,00657174198685652;0,00766703198466594;0;0;0,185104052629792;0,0481927709036145;0,00219058099561884;0,00219058099561884;0,00109528999780942;0,00219058099561884;0;0,00109528999780942;0;0,00109528999780942;0,00109528999780942;0;0,00766703198466594;0;0,0284775469430449;0;0,00109528999780942;0,00109528999780942;0,00438116099123768;0;0;0,00219058099561884;0;0,00876232198247536;0,383351587233297;0;0;0,00109528999780942;0,00219058099561884;0,00109528999780942;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00328587099342826;0;0;0;0;0;0;0;0;0;0;0;0;0,00109528999780942;0;0;0;0;0;0;0,00109528999780942;0,0569550928860898;0;0
"231";1304;0,0887372010887372;0;0,00170648500170648;0,00767918100767918;0,0656996590656996;0,000853242000853242;0,00341296900341297;0,000853242000853242;0,00426621200426621;0;0;0;0;0,00426621200426621;0,00511945400511945;0;0;0,240614334240614;0,0418088740418089;0;0,00255972700255973;0;0,00511945400511945;0;0,00255972700255973;0;0,00426621200426621;0,00255972700255973;0,00170648500170648;0,00341296900341297;0;0,0358361770358362;0,000853242000853242;0,00255972700255973;0,00170648500170648;0,00682593900682594;0;0;0,00255972700255973;0;0,0119453920119454;0,37883959037884;0;0;0,00682593900682594;0,00170648500170648;0,000853242000853242;0;0;0;0,000853242000853242;0;0;0;0;0,000853242000853242;0,000853242000853242;0;0;0,00255972700255973;0,00255972700255973;0;0;0;0;0;0;0,000853242000853242;0;0;0;0;0;0,00511945400511945;0;0;0;0;0;0;0;0,0486348120486348;0;0
"232";1316;0,0786407767640777;0;0,00194174799417476;0,0106796119679612;0,0786407767640777;0,000970873997087378;0,00194174799417476;0;0,00582524298252427;0,000970873997087378;0;0;0;0,00485436898543689;0,00388349498834951;0;0;0,205825242382524;0,0524271838427184;0,000970873997087378;0,000970873997087378;0;0,00582524298252427;0;0,00291262099126214;0,000970873997087378;0,00388349498834951;0,00582524298252427;0,000970873997087378;0,0116504849650485;0;0,028155339915534;0;0;0;0,00388349498834951;0;0,000970873997087378;0,00291262099126214;0;0,0116504849650485;0,407766988776699;0;0;0,00679611697961165;0,00388349498834951;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000970873997087378;0;0;0;0;0;0;0,000970873997087378;0;0;0;0;0;0;0,00194174799417476;0;0;0;0;0;0;0;0,0495145628514563;0;0
"233";1328;0,0859504128280992;0;0,00165289299669421;0,00413223099173554;0,0619834708760331;0,000826445998347108;0,00578512398842975;0;0,00165289299669421;0;0;0;0,00247933899504132;0,00165289299669421;0,00247933899504132;0,00165289299669421;0;0,224793387550413;0,0512396688975207;0;0,00165289299669421;0,000826445998347108;0,00413223099173554;0;0,00165289299669421;0,000826445998347108;0,00165289299669421;0,00165289299669421;0,00247933899504132;0,00413223099173554;0;0,0223140499553719;0;0,00165289299669421;0,00165289299669421;0,00661156998677686;0,000826445998347108;0;0,00413223099173554;0;0,00743801698512397;0,409090908181818;0;0;0,00413223099173554;0,00165289299669421;0,00165289299669421;0;0;0;0;0;0;0;0;0,000826445998347108;0,000826445998347108;0;0;0,00165289299669421;0;0;0;0;0;0;0;0,000826445998347108;0;0;0;0;0,000826445998347108;0,00165289299669421;0;0;0;0;0;0;0;0,0669421488661157;0;0
"234";1340,5;0,0917691579082308;0;0,00283822099716178;0,00946073799053926;0,0558183539441816;0;0,0037842949962157;0;0,0037842949962157;0;0;0;0,000946073999053926;0,0037842949962157;0,00756858999243141;0;0;0,204351938795648;0,0368968779631031;0,000946073999053926;0,00473036899526963;0,00189214799810785;0,00662251699337748;0;0,00189214799810785;0;0;0;0,00283822099716178;0,00851466399148534;0;0,0227057709772942;0;0;0,00189214799810785;0,0037842949962157;0,00283822099716178;0,000946073999053926;0,000946073999053926;0;0,0141911069858089;0,423841059576159;0;0;0,0037842949962157;0;0,000946073999053926;0;0;0;0,000946073999053926;0;0;0;0;0;0;0;0;0,000946073999053926;0,000946073999053926;0;0;0;0;0;0;0;0;0;0;0;0;0,000946073999053926;0;0;0;0;0;0;0;0,0719016079280984;0;0
"235";1354,5;0,100908173495459;0;0,00100908199495459;0,0121089809394551;0,0655903126720484;0,00100908199495459;0,00504540897477296;0;0,00403632697981837;0,00100908199495459;0;0;0;0,00201816298990918;0,00504540897477296;0;0;0,192734611036327;0,0393541878032291;0,00100908199495459;0,00100908199495459;0;0,0110998989445005;0,00201816298990918;0,00807265395963673;0,00100908199495459;0;0,00403632697981837;0,00201816298990918;0,00706357196468214;0;0,0312815338435923;0;0;0,00302724498486378;0,00302724498486378;0,00201816298990918;0,00100908199495459;0,00100908199495459;0;0,017154389914228;0,394550957027245;0;0;0,00504540897477296;0;0,00201816298990918;0;0;0;0;0;0;0;0;0,00100908199495459;0,00100908199495459;0,00100908199495459;0;0,00100908199495459;0;0;0;0;0;0;0;0,00100908199495459;0;0;0;0;0;0,00100908199495459;0;0;0;0;0;0;0;0,066599394667003;0;0
"236";1366,5;0,115384615461538;0;0;0,0120879120483516;0,0659340662637363;0;0,00439560401758242;0;0,00439560401758242;0;0;0;0,0010989010043956;0,00329670301318681;0,00329670301318681;0;0;0,20989011083956;0,058241758232967;0,00219780200879121;0;0;0,0142857140571429;0;0,00219780200879121;0,0010989010043956;0;0,00549450502197802;0;0,0142857140571429;0;0,0252747251010989;0;0,0010989010043956;0;0,00329670301318681;0,00219780200879121;0,0010989010043956;0,00219780200879121;0;0,010989011043956;0,346153847384615;0;0;0,00769230803076923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00659340702637363;0;0;0;0;0;0;0;0,0758241763032967;0;0
"237";1378;0,0954128441908257;0;0,00275229400550459;0,0110091740220183;0,073394495146789;0,000917431001834862;0,00366972500733945;0;0,00366972500733945;0;0;0;0;0,00183486200366972;0,00275229400550459;0;0;0,194495413388991;0,0504587161009174;0;0,00183486200366972;0;0,00183486200366972;0;0,00458715600917431;0;0,000917431001834862;0,00275229400550459;0,00183486200366972;0,00183486200366972;0;0,0357798170715596;0;0;0,00183486200366972;0,00550458701100917;0,000917431001834862;0,00183486200366972;0,000917431001834862;0;0,0155963300311927;0,39816513879633;0;0;0,00275229400550459;0;0,000917431001834862;0;0;0;0;0;0;0;0;0;0;0;0;0,00183486200366972;0,000917431001834862;0;0;0;0;0;0;0;0;0;0;0;0;0,00183486200366972;0;0;0;0;0;0;0;0,0752293581504587;0;0
"238";1393;0,101449274898551;0;0,00310558999689441;0,00931676999068323;0,0848861279151139;0;0,00517598299482402;0,0010351969989648;0,00414078699585921;0;0;0;0,0010351969989648;0,0010351969989648;0,00414078699585921;0,00207039299792961;0;0,167701862832298;0,0403726709596273;0,0010351969989648;0;0,0010351969989648;0,00724637699275362;0;0,00310558999689441;0,0010351969989648;0,0010351969989648;0,00310558999689441;0,00207039299792961;0,00310558999689441;0;0,0196687369803313;0;0;0;0,00207039299792961;0,00207039299792961;0;0,00207039299792961;0;0,010351966989648;0,405797100594203;0;0;0,00310558999689441;0;0;0;0;0,0010351969989648;0;0;0;0;0;0,0010351969989648;0,0010351969989648;0;0;0,00207039299792961;0;0;0,0010351969989648;0;0;0,0010351969989648;0;0,0010351969989648;0,0010351969989648;0;0;0;0;0,00414078699585921;0;0;0;0;0,0010351969989648;0;0;0,0921325049078675;0;0
"239";1407;0,0764331212292994;0;0;0,00818926302456779;0,0627843491883531;0,000909918002729754;0,00454959101364877;0,000909918002729754;0,00363967201091902;0,000909918002729754;0;0;0;0,00272975400818926;0,00545950901637853;0;0;0,214740673644222;0,0409463151228389;0,00272975400818926;0;0,00181983600545951;0,00636942701910828;0;0,00272975400818926;0;0;0,00272975400818926;0,00181983600545951;0,00727934502183804;0;0,0336669701010009;0;0;0;0,00727934502183804;0,000909918002729754;0,00181983600545951;0,00272975400818926;0;0,0127388540382166;0,382165606146497;0;0;0,00818926302456779;0,000909918002729754;0;0;0;0;0,000909918002729754;0;0;0;0;0,000909918002729754;0;0;0;0,000909918002729754;0,000909918002729754;0;0;0;0;0;0;0,000909918002729754;0;0;0;0;0;0,00181983600545951;0;0;0;0;0;0;0;0,0955414012866242;0;0
"240";1421;0,0735418424852071;0;0,00169061698816568;0,00591715995857988;0,0710059165029586;0;0,00591715995857988;0;0,000845308994082837;0,000845308994082837;0;0;0;0,00338123397633136;0,00507185096449704;0,000845308994082837;0;0,249366017254438;0,0464919696745562;0;0,00169061698816568;0,00169061698816568;0,0042265429704142;0;0,00253592598224852;0,00169061698816568;0;0,0042265429704142;0,00253592598224852;0,00253592598224852;0;0,0270498728106509;0;0,000845308994082837;0,00338123397633136;0,00507185096449704;0,000845308994082837;0,000845308994082837;0,00253592598224852;0;0,0118343199171598;0,371090445402367;0;0;0,00338123397633136;0,0042265429704142;0,000845308994082837;0;0;0;0;0;0;0;0;0,00169061698816568;0;0;0;0;0,000845308994082837;0;0;0;0;0;0;0,00169061698816568;0;0;0;0;0;0,000845308994082837;0;0;0;0;0;0;0,000845308994082837;0,0760777674674556;0;0
"241";1435;0,0685757343142427;0;0;0,00527505694724943;0,058779200412208;0,00301431796985682;0,00226073897739261;0;0,00452147695478523;0,0007535799924642;0;0;0;0,00150715898492841;0,00527505694724943;0;0;0,259231346407687;0,0422004515779955;0,00226073897739261;0,0007535799924642;0;0,00226073897739261;0;0,00150715898492841;0,00226073897739261;0;0,00226073897739261;0,00376789796232102;0,00602863593971364;0;0,0211002257889977;0,0007535799924642;0,0007535799924642;0,0007535799924642;0,00527505694724943;0,00150715898492841;0,00150715898492841;0;0;0,00828937491710625;0,381311224186888;0;0;0,00828937491710625;0,0007535799924642;0;0;0;0;0;0;0;0;0;0;0,0007535799924642;0;0;0;0,0007535799924642;0;0;0;0;0;0;0;0,00150715898492841;0;0;0;0;0,00226073897739261;0;0,0007535799924642;0;0;0;0;0;0,0911831190881688;0;0
"242";1455;0,0836751435816243;0;0;0,0073831009630845;0,068088596659557;0,000820344995898275;0,0073831009630845;0;0,00246103398769483;0;0;0;0;0,00328137798359311;0,00410172297949139;0,000820344995898275;0;0,270713698646432;0,0549630837251846;0,000820344995898275;0,000820344995898275;0;0,00164068899179656;0;0,00164068899179656;0;0;0,000820344995898275;0,000820344995898275;0,00574241197128794;0;0,02378999188105;0;0,00410172297949139;0;0,00164068899179656;0,00164068899179656;0,00164068899179656;0;0;0,00984413495077933;0,347005740264971;0;0;0,00656275596718622;0,000820344995898275;0;0;0;0;0;0;0;0;0;0;0,000820344995898275;0;0;0;0;0;0;0;0;0;0,000820344995898275;0;0,00164068899179656;0;0;0;0;0,000820344995898275;0;0;0;0;0;0;0,000820344995898275;0,0820344535898277;0;0
"243";1474;0,084656085;0;0,000755858;0,004535147;0,042328042;0;0,005291005;0;0,001511716;0;0;0;0,000755858;0,002267574;0,003779289;0;0;0,318216175;0,054421769;0,002267574;0,000755858;0,000755858;0,003779289;0;0,003023432;0;0;0;0,002267574;0,001511716;0;0,021164021;0;0,002267574;0,001511716;0,005291005;0,000755858;0,000755858;0,000755858;0;0,011337868;0,321239607;0;0;0,003779289;0,000755858;0;0;0;0;0,001511716;0;0;0;0;0;0,000755858;0;0;0;0,000755858;0;0;0;0;0;0;0;0;0;0;0;0;0,004535147;0;0;0;0;0;0;0,000755858;0,089191232;0;0
"244";1488;0,143523921287048;0;0,00233372200466744;0,0116686110233372;0,0676779461353559;0;0,00466744500933489;0;0,00466744500933489;0,00116686100233372;0;0;0,00233372200466744;0,00350058300700117;0,00583430601166861;0;0;0,0910151691820304;0,0536756131073512;0;0,00233372200466744;0,00116686100233372;0,00350058300700117;0;0,00350058300700117;0,00350058300700117;0;0,00233372200466744;0,00466744500933489;0,0105017500210035;0;0,0385064180770128;0,00116686100233372;0;0;0,00700116701400233;0;0,00116686100233372;0,00116686100233372;0;0,0128354730256709;0,439906651879813;0;0;0,00583430601166861;0,00700116701400233;0;0;0;0;0;0;0;0;0;0,00116686100233372;0;0;0;0,00116686100233372;0;0;0;0;0;0;0;0,00116686100233372;0;0;0;0;0;0,00116686100233372;0;0;0;0;0;0;0;0,0571761961143524;0;0
"245";1503;0,118820467762359;0;0,000867302998265394;0,00867302698265395;0,0381613179236774;0,000867302998265394;0,00260190799479618;0;0,00173460499653079;0;0;0;0;0,00346921099306158;0,00173460499653079;0,000867302998265394;0;0,22983521154033;0,0537727668924545;0,00260190799479618;0,00260190799479618;0,00260190799479618;0,00173460499653079;0;0,000867302998265394;0;0;0;0,00260190799479618;0,00867302698265395;0;0,0225498699549003;0;0,000867302998265394;0;0,00607111898785776;0,00346921099306158;0,00260190799479618;0;0;0,0147441459705117;0,388551604222897;0;0,000867302998265394;0,00433651299132697;0,000867302998265394;0,000867302998265394;0;0;0;0;0;0;0;0;0;0;0;0;0,000867302998265394;0,000867302998265394;0;0;0;0;0;0;0;0;0;0;0;0;0,00173460499653079;0;0;0;0;0;0;0,000867302998265394;0,0667823068664354;0;0
"246";1518;0,128816794772901;0;0,00286259501717557;0,00954198505725191;0,0410305342461832;0,000954198005725188;0,00381679402290076;0;0,00381679402290076;0;0;0;0,000954198005725188;0,00286259501717557;0,00477099202862595;0;0;0,233778627402672;0,0534351153206107;0,000954198005725188;0;0;0,00286259501717557;0;0,00286259501717557;0,000954198005725188;0,000954198005725188;0,00190839701145038;0,000954198005725188;0,00286259501717557;0;0,020038168120229;0;0;0;0,00381679402290076;0,000954198005725188;0;0,00286259501717557;0;0,0181297711087786;0,375954200255725;0;0;0,00858778605152672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000954198005725188;0;0;0;0;0;0;0;0;0;0;0;0;0,00190839701145038;0;0;0;0;0;0;0;0,0658396953950382;0;0
"247";1535;0,108190091649141;0;0;0,0131445900788675;0,060667341364004;0,00101112200606673;0,00910010105460061;0;0,00202224501213347;0,00101112200606673;0;0;0,00101112200606673;0;0,00707785604246714;0,00101112200606673;0;0,34984833409909;0,030333670182002;0,00101112200606673;0;0,00505561203033367;0,00505561203033367;0;0,00505561203033367;0;0,00101112200606673;0,00101112200606673;0,0030333670182002;0,00910010105460061;0;0,0171890801031345;0;0,00101112200606673;0;0,00404448902426693;0;0;0,00101112200606673;0;0,015166835091001;0,331648130989889;0;0,00101112200606673;0,0101112230606673;0,00101112200606673;0;0;0;0;0;0;0;0;0;0;0;0;0,00101112200606673;0,00101112200606673;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00101112200606673;0;0;0;0;0;0;0;0;0;0
"248";1553;0,0777777781555556;0;0,00138888900277778;0,00833333301666667;0,0263888890527778;0;0,00833333301666667;0;0,00138888900277778;0;0;0;0;0,00138888900277778;0,00555555601111111;0;0;0,439583333879167;0,0312500000625;0,000694444001388888;0;0,00277777800555556;0;0;0,00208333300416667;0,000694444001388888;0;0,00208333300416667;0,00138888900277778;0,00486111100972222;0;0,0270833330541667;0;0,00277777800555556;0,00277777800555556;0,00555555601111111;0,00138888900277778;0,00138888900277778;0,00208333300416667;0;0,0145833330291667;0,313194444626389;0;0,000694444001388888;0,0104166670208333;0,00138888900277778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000694444001388888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"249";1567;0,0929432010929432;0;0;0,010327022010327;0,0395869190395869;0;0,0111876080111876;0;0,00688468200688468;0;0;0;0,000860585000860585;0;0,00688468200688468;0;0;0,354561102354561;0,0464716010464716;0,00258175600258176;0;0,00430292600430293;0,00430292600430293;0;0,00344234100344234;0,000860585000860585;0,00172117000172117;0,00430292600430293;0,00258175600258176;0,00172117000172117;0;0,0266781410266781;0,000860585000860585;0,000860585000860585;0,000860585000860585;0,0060240960060241;0;0;0,00172117000172117;0;0,0129087780129088;0,341652324341652;0;0,000860585000860585;0,00946643700946644;0,000860585000860585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000860585000860585;0;0;0;0;0;0;0,000860585000860585;0;0;0
